"ID_LOG","TIMESTAMP_DECISAO","COMANDO_BOMBA","FONTE_DECISAO","CONDICAO_METEO_DESC","UMIDADE_AR_API","TEMPERATURA_API","ID_TEMPO_API"
136,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
137,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
138,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
139,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
140,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
141,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
142,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
143,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
144,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
145,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
146,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
147,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
148,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
149,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
150,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
151,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
152,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
153,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
154,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
155,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
156,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
157,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
158,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
159,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
160,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
161,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
162,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
163,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
164,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
165,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
166,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
167,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
168,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
169,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
170,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
171,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
172,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
173,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
174,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
175,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
176,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
177,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
178,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
179,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
180,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
181,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
182,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
183,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
184,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
185,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
186,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
187,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
188,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
189,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
190,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
191,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
192,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
193,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
194,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
195,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
196,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
197,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
198,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
199,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
200,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
201,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
202,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
203,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
204,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
205,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
206,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
207,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
208,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
209,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
210,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
211,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
212,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
213,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
214,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
215,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
216,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
217,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
218,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
219,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
220,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
221,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
222,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
223,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
224,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
225,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
226,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
227,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
228,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
229,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
230,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
231,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
232,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
233,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
234,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
235,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
236,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
237,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
238,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
239,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
240,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
241,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
242,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
243,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
244,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
245,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
246,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
247,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
248,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
249,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
250,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
251,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
252,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
253,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
254,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
255,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
256,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
257,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
258,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
259,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
260,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
261,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
262,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
263,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
264,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
265,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
266,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
267,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
268,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
269,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
270,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
271,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
272,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
273,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
274,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
275,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
276,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
277,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
278,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
279,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
280,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
281,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
282,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
283,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
284,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
285,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
286,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
287,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
288,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
289,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
290,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
291,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
292,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
293,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
294,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
295,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
296,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
297,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
298,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
299,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
300,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
301,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
302,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
303,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
304,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
305,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
306,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
307,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
308,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
309,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
310,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
311,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
312,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
313,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
314,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
315,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
316,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
317,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
318,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
319,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
320,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
321,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
322,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
323,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
324,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
325,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
326,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
327,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
328,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
329,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
330,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
331,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
332,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
333,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
334,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
335,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
336,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
337,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
338,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
339,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
340,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
341,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
342,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
343,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
344,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
345,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
346,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
347,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
348,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
349,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
350,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
351,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
352,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
353,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
354,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
355,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
356,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
357,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
358,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
359,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
360,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
361,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
362,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
363,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
364,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
365,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
366,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
367,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
368,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
369,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
370,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
371,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
372,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
373,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
374,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
375,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
376,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
377,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
378,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
379,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
380,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
381,23/05/25,"LIGAR_BOMBA","API OpenWeather","Céu limpo",68,23,4,"800"
1253,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1254,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1255,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1256,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1257,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1258,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1259,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1260,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1261,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1262,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1263,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1264,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1265,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1266,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1267,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1268,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1269,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1270,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1271,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1272,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1273,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1274,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1275,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1276,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1277,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1278,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1279,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1280,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1281,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1282,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1283,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1284,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1285,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1286,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1287,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1288,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1289,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1290,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1291,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1292,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1293,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1294,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1295,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1296,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1297,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1298,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1299,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1300,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1301,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1302,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1303,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
1304,24/05/25,"DESLIGAR_BOMBA","API OpenWeather","Céu limpo",88,18,4,"800"
